Timestamp,Date,HttpStatus,HasExcuse,ExcuseType,FileSize,Filename
20240425040626,2024-04-25,200,False,,159890,snapshot_20240425040626.html
20240512063837,2024-05-12,200,False,,165507,snapshot_20240512063837.html
20240603112555,2024-06-03,200,False,,162867,snapshot_20240603112555.html
20240615073741,2024-06-15,200,False,,159646,snapshot_20240615073741.html
20240618130918,2024-06-18,200,False,,163552,snapshot_20240618130918.html
20240618204732,2024-06-18,200,False,,166495,snapshot_20240618204732.html
20240702193145,2024-07-02,200,False,,166504,snapshot_20240702193145.html
20240703142047,2024-07-03,200,False,,163552,snapshot_20240703142047.html
20240706010449,2024-07-06,301,False,,163552,snapshot_20240706010449.html
20240715050644,2024-07-15,200,False,,159649,snapshot_20240715050644.html
20240724074854,2024-07-24,200,False,,163862,snapshot_20240724074854.html
20240806072809,2024-08-06,200,False,,159650,snapshot_20240806072809.html
20240806215413,2024-08-06,200,False,,166504,snapshot_20240806215413.html
20240921173050,2024-09-21,200,False,,166503,snapshot_20240921173050.html
20241003225656,2024-10-03,200,False,,166498,snapshot_20241003225656.html
20241010162023,2024-10-10,301,False,,166498,snapshot_20241010162023.html
20241119225235,2024-11-19,301,False,,167655,snapshot_20241119225235.html
20241119225236,2024-11-19,200,False,,167655,snapshot_20241119225236.html
20241203063232,2024-12-03,200,False,,163539,snapshot_20241203063232.html
20241204093039,2024-12-04,200,False,,166496,snapshot_20241204093039.html
20241207210737,2024-12-07,-,False,,163564,snapshot_20241207210737.html
20241223121826,2024-12-23,301,False,,163564,snapshot_20241223121826.html
20250114090351,2025-01-14,200,False,,163534,snapshot_20250114090351.html
20250117144839,2025-01-17,200,True,MAINTENANCE,163871,snapshot_20250117144839.html
20250122191616,2025-01-22,200,True,MAINTENANCE,166831,snapshot_20250122191616.html
20250126230143,2025-01-26,200,False,,167656,snapshot_20250126230143.html
20250210025438,2025-02-10,200,True,RADWARE,164809,snapshot_20250210025438.html
20250227071318,2025-02-27,200,True,RADWARE,167767,snapshot_20250227071318.html
20250228103250,2025-02-28,200,True,RADWARE,164973,snapshot_20250228103250.html
20250228103253,2025-02-28,302,True,RADWARE,153132,snapshot_20250228103253.html
20250305005554,2025-03-05,302,True,RADWARE,153050,snapshot_20250305005554.html
20250317003033,2025-03-17,303,False,,150782,snapshot_20250317003033.html
20250323021002,2025-03-23,200,True,RADWARE,165015,snapshot_20250323021002.html
20250412071828,2025-04-12,200,True,RADWARE,165895,snapshot_20250412071828.html
20250505104623,2025-05-05,200,True,RADWARE,164935,snapshot_20250505104623.html
20250616093050,2025-06-16,200,True,RADWARE,161028,snapshot_20250616093050.html
20250617005135,2025-06-17,200,True,RADWARE,164966,snapshot_20250617005135.html
20250709220123,2025-07-09,200,True,RADWARE,161030,snapshot_20250709220123.html
20250812181713,2025-08-12,200,True,RADWARE,161587,snapshot_20250812181713.html
20250814142217,2025-08-14,200,True,RADWARE,165489,snapshot_20250814142217.html
20250829215014,2025-08-29,200,True,RADWARE,169598,snapshot_20250829215014.html
20250831201031,2025-08-31,200,True,RADWARE,169608,snapshot_20250831201031.html
20250908182457,2025-09-08,200,True,RADWARE,161579,snapshot_20250908182457.html
20250912005417,2025-09-12,200,True,RADWARE,165517,snapshot_20250912005417.html
20250918115137,2025-09-18,200,True,RADWARE,165520,snapshot_20250918115137.html
20251012040553,2025-10-12,200,True,RADWARE,169378,snapshot_20251012040553.html
20251015173456,2025-10-15,200,True,RADWARE,161359,snapshot_20251015173456.html
20251114143845,2025-11-14,200,True,RADWARE,161472,snapshot_20251114143845.html
20251116170837,2025-11-16,200,True,RADWARE,169479,snapshot_20251116170837.html
20251117222956,2025-11-17,200,True,RADWARE,165403,snapshot_20251117222956.html
20251129105226,2025-11-29,200,True,RADWARE,165396,snapshot_20251129105226.html
20251227095538,2025-12-27,200,True,RADWARE,164777,snapshot_20251227095538.html
20251230002308,2025-12-30,200,True,RADWARE,15583,snapshot_20251230002308.html
20251230021924,2025-12-30,200,True,RADWARE,15583,snapshot_20251230021924.html
20260101011951,2026-01-01,200,True,RADWARE,165381,snapshot_20260101011951.html
20260104080100,2026-01-04,200,True,RADWARE,165375,snapshot_20260104080100.html
